cardNumber,timestamp,amount
6437219155436606,2024-06-04T12:45:07.771911,-718.99
3690769043359511,2024-10-25T20:55:56.771911,-248.31
6218748060041639,2024-12-24T00:24:45.771911,-7.98
5581253985313232,2024-05-13T02:40:59.771911,-670.6
6288853716425504,2024-06-26T20:41:52.771911,-136.22
3089689896090797,2024-04-30T06:55:09.771911,99.67
5216484446506263,2024-09-27T21:51:02.771911,-728.45
6018480886031697,2025-01-26T04:35:36.771911,562.39
3589249568754350,2025-04-20T03:18:27.771911,445.3
6437219155436606,2025-04-12T04:18:19.771911,259.5
6361000177795595,2024-10-09T02:20:19.771911,-843.25
5816050191711854,2025-03-04T09:35:11.771911,-765.79
3339801217806434,2025-02-13T17:33:42.771911,-247.44
3578813208959317,2024-10-15T11:19:12.771911,833.41
6419514998974763,2024-07-20T18:40:13.771911,810.53
4378233413863490,2025-04-13T10:19:14.771911,-787.74
6006325963724299,2025-03-25T08:12:13.771911,86.59
4726556059561949,2024-06-12T11:38:08.771911,984.29
6419514998974763,2024-06-26T21:21:35.771911,891.3
4932629994846233,2024-08-18T02:13:34.771911,-119.93
3820307659851859,2025-02-14T21:54:45.771911,-476.91
4726556059561949,2024-09-17T01:23:55.771911,-705.87
5997179980717501,2024-08-08T23:31:30.771911,-839.37
3219459079118226,2024-11-01T08:08:57.771911,411.37
3328090600295181,2024-08-15T11:13:07.771911,-147.97
5705851002586967,2024-07-02T02:53:00.771911,-879.64
5618401722389028,2024-05-29T08:36:36.771911,-954.22
3820307659851859,2024-12-24T18:22:11.771911,943.36
6288853716425504,2024-07-11T11:17:06.771911,272.63
5581253985313232,2024-09-29T07:19:35.771911,-606.29
3690769043359511,2024-05-21T01:52:13.771911,-515.33
5092446914149764,2024-11-17T21:15:37.771911,-13.79
5581253985313232,2024-09-28T15:02:58.771911,532.44
5581253985313232,2024-10-08T16:55:59.771911,-744.97
5091360375658474,2024-12-22T02:36:50.771911,41.42
5997179980717501,2024-08-18T07:50:03.771911,-257.37
4234709814496996,2024-07-18T22:53:13.771911,153.52
6564109388484184,2024-10-30T12:59:16.771911,-297.16
6288853716425504,2025-01-27T01:09:38.771911,548.85
3339801217806434,2025-03-31T01:18:38.771911,-755.95
5091360375658474,2024-06-07T03:21:05.771911,481.12
3820307659851859,2025-01-22T23:39:17.771911,-344.29
5092446914149764,2024-11-19T08:42:13.771911,122.86
6833412122497701,2025-02-18T14:05:25.771911,-637.19
6006325963724299,2024-07-26T09:32:07.771911,-414.89
3037393026661280,2024-08-16T20:22:29.771911,556.95
5581253985313232,2024-12-11T11:43:02.771911,244.15
6006325963724299,2024-06-16T20:51:44.771911,319.96
5816050191711854,2025-02-09T07:51:42.771911,746.36
6472592460352496,2024-09-18T18:36:55.771911,535.66
3663297678172224,2024-08-07T22:14:12.771911,-599.16
6472592460352496,2024-08-03T06:37:35.771911,-630.05
3745155717279673,2024-06-09T13:24:55.771911,-851.48
3578813208959317,2024-12-06T18:36:44.771911,-352.05
6734576552114648,2024-12-30T22:28:59.771911,555.02
5216484446506263,2025-03-26T00:56:10.771911,775.28
3742992852195954,2024-10-02T01:42:48.771911,-435.89
3339801217806434,2025-01-07T21:00:04.771911,831.42
3537349596978716,2025-04-11T23:21:07.771911,357.52
3742992852195954,2025-01-16T14:48:42.771911,-275.05
4235973154283559,2024-07-31T05:00:33.771911,-960.05
5926759033070471,2024-04-27T00:44:52.771911,-146.63
3690769043359511,2024-07-05T07:01:20.771911,946.49
5816050191711854,2024-11-06T05:13:34.771911,730.58
6419514998974763,2025-01-11T04:55:13.771911,439.21
6218748060041639,2025-03-24T03:11:01.771911,-639.59
6437219155436606,2024-04-23T08:09:23.771911,697.19
6218748060041639,2024-07-22T07:14:52.771911,396.85
3690769043359511,2025-03-23T23:08:45.771911,427.8
5995696966070264,2024-06-14T00:01:17.771911,-923.17
4234709814496996,2024-05-15T16:25:16.771911,71.55
5705851002586967,2024-10-07T00:11:39.771911,737.46
3690769043359511,2025-01-07T18:33:36.771911,538.39
3690769043359511,2024-04-27T01:39:00.771911,-415.77
6472592460352496,2024-07-10T19:54:08.771911,-786.23
5995696966070264,2025-02-01T11:56:29.771911,-182.9
6472592460352496,2024-06-14T10:44:53.771911,-936.68
3589249568754350,2024-10-01T11:39:41.771911,463.89
5705851002586967,2025-02-07T15:03:56.771911,-480.56
4210013133081688,2025-03-19T14:26:03.771911,466.01
4378233413863490,2024-08-02T08:22:33.771911,572.49
6006325963724299,2025-01-31T09:32:24.771911,985.82
5816050191711854,2024-10-02T14:08:08.771911,-994.63
6706534013288847,2024-11-12T02:50:57.771911,284.22
5995696966070264,2024-09-01T17:03:06.771911,-144.83
4235973154283559,2024-05-30T07:44:04.771911,560.4
6564109388484184,2025-01-26T14:32:44.771911,816.48
3404349486560448,2024-12-06T12:42:13.771911,826.78
3578813208959317,2025-03-28T23:07:57.771911,854.99
4024012623842318,2024-05-06T14:03:40.771911,-438.8
3037393026661280,2025-04-21T08:18:46.771911,100.03
3537349596978716,2024-08-09T14:00:52.771911,115.73
5609879353687978,2024-04-30T21:40:48.771911,364.43
6006325963724299,2024-11-19T10:40:55.771911,-162.44
4024012623842318,2024-05-06T07:07:36.771911,-990.27
5816050191711854,2024-12-16T21:13:37.771911,-524.44
6329931100465627,2025-02-08T16:36:02.771911,480.11
5816050191711854,2024-06-27T07:00:45.771911,191.35
6706534013288847,2024-05-16T11:26:43.771911,-198.82
3219459079118226,2025-03-23T03:41:07.771911,-389.25
6472592460352496,2025-02-24T16:07:49.771911,-185.14
6329931100465627,2024-09-23T15:01:51.771911,-226.92
4932629994846233,2024-11-23T00:24:24.771911,969.39
3690769043359511,2024-11-13T05:31:45.771911,376.98
4210013133081688,2024-11-26T22:36:16.771911,386.98
3537349596978716,2024-09-27T14:06:12.771911,453.53
6833412122497701,2024-08-28T09:39:26.771911,-263.4
3618845513520900,2024-12-29T08:53:40.771911,-948.7
6564109388484184,2024-04-28T08:56:55.771911,959.96
3690769043359511,2024-07-12T10:34:36.771911,607.26
3745155717279673,2024-06-05T02:31:15.771911,685.41
3089689896090797,2025-02-11T19:02:50.771911,881.75
5581253985313232,2025-01-30T08:02:43.771911,-898.07
4726556059561949,2025-01-28T01:12:15.771911,886.18
3037393026661280,2025-01-17T15:13:45.771911,922.74
3690769043359511,2024-07-24T01:17:09.771911,-471.61
5995696966070264,2025-02-07T08:30:39.771911,357.98
6218748060041639,2024-06-18T07:33:02.771911,-867.0
6288853716425504,2024-08-14T23:47:50.771911,624.64
3089689896090797,2024-06-05T23:13:31.771911,-752.55
6833412122497701,2025-02-14T23:59:09.771911,197.57
6006325963724299,2025-01-18T07:44:23.771911,554.79
3089689896090797,2025-03-03T16:32:03.771911,-175.57
4234709814496996,2024-05-20T23:03:40.771911,-146.69
6564109388484184,2024-11-16T03:53:31.771911,651.25
6018480886031697,2025-03-21T22:15:55.771911,-447.86
6472592460352496,2025-02-04T10:09:17.771911,300.94
5995696966070264,2025-02-11T21:38:25.771911,-182.24
6018480886031697,2025-03-25T11:42:38.771911,-570.19
5618401722389028,2024-05-03T13:07:36.771911,469.47
6288853716425504,2024-11-21T16:45:04.771911,54.49
3537349596978716,2025-04-17T02:16:24.771911,-37.92
4932629994846233,2024-12-10T04:09:15.771911,202.95
3037393026661280,2024-09-28T02:03:28.771911,867.55
5609879353687978,2024-08-12T20:04:53.771911,-87.67
5092446914149764,2024-06-24T13:26:52.771911,-861.42
5581253985313232,2024-11-08T05:54:48.771911,231.62
5092446914149764,2024-10-22T10:25:46.771911,-79.41
4235973154283559,2024-12-27T15:46:25.771911,839.97
6419514998974763,2025-03-20T11:44:48.771911,166.03
4210013133081688,2025-02-22T09:38:11.771911,-132.31
4235973154283559,2025-03-11T03:49:35.771911,563.87
5091360375658474,2024-11-09T23:47:40.771911,572.68
5609879353687978,2024-09-22T15:43:36.771911,778.56
4726556059561949,2024-05-04T21:40:06.771911,556.73
3589249568754350,2024-05-01T02:13:52.771911,262.88
6437219155436606,2024-10-02T20:13:34.771911,658.12
3037393026661280,2024-08-21T14:38:19.771911,471.88
6472592460352496,2024-09-15T17:25:12.771911,332.34
3537349596978716,2024-10-12T06:42:33.771911,372.21
6564109388484184,2024-09-25T13:16:46.771911,193.5
3171948530096903,2024-08-01T10:33:09.771911,-104.22
3339801217806434,2025-02-04T02:47:06.771911,10.17
4210013133081688,2024-09-21T09:01:58.771911,-852.45
3328090600295181,2025-04-14T14:23:39.771911,90.65
3537349596978716,2024-11-15T16:59:53.771911,54.87
5216484446506263,2024-06-15T13:04:56.771911,837.72
3037393026661280,2024-04-30T23:44:28.771911,-170.35
5609879353687978,2024-06-12T02:44:33.771911,-752.99
5997179980717501,2025-02-24T21:57:35.771911,-904.1
6006325963724299,2025-03-04T22:52:36.771911,773.13
5926759033070471,2024-07-16T21:49:46.771911,-547.91
4024012623842318,2024-05-14T10:44:37.771911,887.95
3618845513520900,2024-08-19T00:39:56.771911,783.35
4234709814496996,2024-11-24T00:33:11.771911,-702.81
5609879353687978,2024-10-02T23:53:10.771911,864.62
6575315976430295,2025-03-06T12:53:09.771911,-168.54
6006325963724299,2025-02-13T16:20:29.771911,254.38
3663297678172224,2024-11-12T04:22:51.771911,-279.72
6006325963724299,2024-08-19T16:35:28.771911,-631.74
6288853716425504,2024-11-16T15:37:28.771911,602.86
6437219155436606,2024-09-05T06:59:37.771911,112.37
3820307659851859,2024-12-18T23:16:31.771911,-717.16
5092446914149764,2024-10-16T06:20:07.771911,640.53
6218748060041639,2024-05-14T17:45:05.771911,-746.42
3089689896090797,2024-10-19T22:27:31.771911,81.89
3589249568754350,2025-02-25T10:50:56.771911,-274.04
4024012623842318,2025-02-03T02:10:43.771911,150.23
5997179980717501,2024-07-28T20:55:38.771911,432.31
6706534013288847,2024-04-24T09:47:43.771911,425.37
5705851002586967,2024-09-05T23:58:19.771911,185.17
5609879353687978,2024-10-02T07:57:32.771911,691.03
5997179980717501,2024-10-13T00:36:31.771911,631.85
3219459079118226,2024-11-17T23:55:40.771911,-347.27
3578813208959317,2025-02-27T16:22:25.771911,772.25
3404349486560448,2024-08-04T10:00:40.771911,458.28
5609879353687978,2025-03-20T23:10:17.771911,510.34
3663297678172224,2025-04-08T02:01:00.771911,-134.61
6706534013288847,2025-04-15T01:21:50.771911,168.95
5609879353687978,2024-10-12T01:23:52.771911,74.26
3404349486560448,2025-01-22T20:30:46.771911,-964.03
6575315976430295,2024-05-25T20:05:30.771911,346.01
6006325963724299,2024-09-11T00:30:32.771911,-974.32
4235973154283559,2025-02-04T19:25:47.771911,90.69
3820307659851859,2024-06-29T20:02:58.771911,99.46
6472592460352496,2025-03-13T14:49:15.771911,319.81
3339801217806434,2024-10-06T23:50:51.771911,-261.51
5581253985313232,2025-02-08T16:24:51.771911,134.23
5618401722389028,2024-10-22T02:06:12.771911,-633.39
5618401722389028,2024-12-30T14:43:44.771911,406.01
6657327299602346,2024-08-20T11:52:59.771911,499.39
4235973154283559,2024-05-08T17:36:02.771911,622.4
4024012623842318,2024-07-28T00:18:47.771911,932.73
3339801217806434,2025-01-25T14:32:09.771911,-179.2
5816050191711854,2024-04-22T13:35:55.771911,-399.05
5997179980717501,2024-05-24T20:49:03.771911,-806.73
5092446914149764,2024-06-10T03:38:31.771911,688.14
4726556059561949,2025-01-18T17:36:24.771911,55.39
3745155717279673,2024-11-14T13:57:06.771911,132.32
6706534013288847,2024-11-01T08:52:18.771911,-308.25
4234709814496996,2025-01-04T08:15:04.771911,652.17
5091360375658474,2024-05-25T17:34:42.771911,158.72
6706534013288847,2024-10-22T23:57:04.771911,-133.44
5705851002586967,2024-04-25T18:51:53.771911,-921.59
4024012623842318,2025-01-31T17:45:37.771911,466.03
3219459079118226,2024-12-25T07:44:19.771911,376.33
6419514998974763,2024-11-02T03:48:49.771911,-162.24
3589249568754350,2024-05-31T21:39:16.771911,-648.77
4234709814496996,2025-03-16T20:21:03.771911,583.77
5926759033070471,2024-10-03T15:32:09.771911,-559.86
3663297678172224,2024-10-28T21:30:53.771911,566.1
4024012623842318,2024-11-04T11:33:29.771911,-129.84
3690769043359511,2024-11-13T17:50:18.771911,-333.69
5581253985313232,2024-07-10T15:39:26.771911,637.72
6833412122497701,2024-09-02T12:15:57.771911,-533.06
6706534013288847,2025-04-19T05:16:06.771911,410.42
6472592460352496,2024-09-02T15:55:59.771911,-743.98
3745155717279673,2024-04-24T13:30:30.771911,-826.31
6575315976430295,2024-12-17T07:48:29.771911,-140.08
3745155717279673,2024-08-04T13:17:35.771911,982.58
5705851002586967,2024-11-01T15:10:22.771911,256.63
5997179980717501,2025-04-17T05:26:59.771911,727.76
5618401722389028,2025-01-22T14:43:48.771911,250.61
4234709814496996,2025-02-07T04:29:19.771911,479.32
5092446914149764,2024-09-20T23:00:12.771911,-181.4
5091360375658474,2024-10-31T12:51:04.771911,436.62
3404349486560448,2025-01-21T06:49:01.771911,-310.72
6706534013288847,2024-12-06T01:19:21.771911,929.52
4234709814496996,2025-02-17T17:56:39.771911,-706.58
6706534013288847,2025-04-19T03:14:56.771911,565.64
6706534013288847,2025-04-21T01:49:53.771911,832.65
3589249568754350,2025-02-28T09:55:13.771911,888.5
3404349486560448,2024-11-17T13:05:23.771911,36.56
4932629994846233,2025-03-09T11:39:44.771911,709.46
4210013133081688,2024-06-16T18:00:53.771911,591.11
3171948530096903,2024-07-29T07:06:18.771911,-817.85
4932629994846233,2024-10-16T05:03:01.771911,701.13
5995696966070264,2024-09-20T19:31:31.771911,601.15
3690769043359511,2024-10-04T03:30:10.771911,-865.15
3663297678172224,2024-07-15T00:45:13.771911,519.93
5091360375658474,2025-01-16T19:33:06.771911,-748.99
3369832681865051,2024-04-26T14:47:11.771911,605.55
4234709814496996,2024-07-21T23:00:51.771911,-175.32
4235973154283559,2025-01-22T21:54:34.771911,143.97
3404349486560448,2025-03-29T10:31:07.771911,-521.53
6329931100465627,2024-05-11T00:19:35.771911,459.41
3404349486560448,2024-07-10T09:08:23.771911,61.39
4726556059561949,2024-07-16T22:24:56.771911,-63.95
5926759033070471,2024-05-24T17:36:08.771911,328.89
3663297678172224,2024-10-01T17:45:33.771911,416.89
4932629994846233,2024-12-31T18:01:19.771911,88.73
4024012623842318,2025-01-02T06:58:00.771911,-125.05
6329931100465627,2024-10-13T07:41:32.771911,-834.25
6437219155436606,2025-02-10T03:03:16.771911,-127.22
3578813208959317,2025-03-19T11:43:47.771911,-28.43
6018480886031697,2024-07-21T02:22:17.771911,582.48
3537349596978716,2024-10-06T08:46:43.771911,-681.21
6288853716425504,2025-02-19T16:34:30.771911,657.42
3690769043359511,2025-01-11T16:18:52.771911,724.8
6218748060041639,2024-11-21T03:44:49.771911,-775.33
6437219155436606,2024-08-27T12:22:46.771911,998.97
3404349486560448,2024-12-31T10:57:06.771911,854.25
6575315976430295,2024-08-03T18:55:08.771911,-273.46
3339801217806434,2025-02-03T09:10:44.771911,-529.64
3742992852195954,2024-11-12T16:28:28.771911,-707.22
6218748060041639,2025-01-23T16:03:55.771911,-789.89
6437219155436606,2024-10-21T01:48:09.771911,-135.94
6437219155436606,2024-07-22T05:57:54.771911,991.77
5926759033070471,2024-11-04T06:49:26.771911,-35.23
3369832681865051,2024-11-28T09:09:15.771911,-943.73
4235973154283559,2025-02-03T19:00:43.771911,661.78
5705851002586967,2024-09-25T08:34:47.771911,-70.55
3089689896090797,2025-03-30T09:37:05.771911,-65.07
5705851002586967,2024-09-07T04:59:21.771911,567.14
3369832681865051,2024-10-28T11:10:17.771911,-439.7
5092446914149764,2024-05-08T09:03:47.771911,-244.79
3171948530096903,2024-08-02T00:12:49.771911,-906.47
5926759033070471,2025-04-19T14:58:41.771911,-957.37
3339801217806434,2024-11-16T07:08:18.771911,-158.63
4726556059561949,2025-01-21T17:49:39.771911,-746.49
4932629994846233,2025-02-09T14:22:21.771911,574.2
6472592460352496,2024-10-27T08:28:04.771911,-458.58
6018480886031697,2025-01-09T17:07:03.771911,-7.71
5581253985313232,2024-08-28T09:24:37.771911,189.49
6706534013288847,2024-11-26T03:35:11.771911,-111.33
5997179980717501,2024-06-05T08:29:13.771911,-441.94
4726556059561949,2025-03-06T18:58:47.771911,254.05
5581253985313232,2024-04-22T08:35:08.771911,-362.58
6564109388484184,2024-06-28T21:09:20.771911,102.4
6329931100465627,2024-05-28T17:47:08.771911,-515.89
6706534013288847,2025-04-05T02:54:17.771911,-2.44
3537349596978716,2024-12-21T20:09:05.771911,-954.64
5216484446506263,2025-03-01T18:03:41.771911,725.4
6361000177795595,2025-01-09T12:33:04.771911,56.63
5581253985313232,2024-05-10T11:17:17.771911,-459.02
5216484446506263,2025-04-14T13:29:03.771911,-276.13
5091360375658474,2025-03-13T22:22:27.771911,540.6
6419514998974763,2024-08-30T03:03:58.771911,-484.87
3537349596978716,2024-04-22T08:36:06.771911,-373.97
4378233413863490,2024-07-08T08:35:51.771911,698.06
3690769043359511,2024-05-18T22:58:57.771911,-369.02
4378233413863490,2024-11-17T18:48:34.771911,-907.37
6419514998974763,2025-04-04T19:23:18.771911,-349.27
3404349486560448,2025-01-21T17:16:49.771911,-918.02
4378233413863490,2025-03-07T20:28:20.771911,648.56
3171948530096903,2024-09-21T20:11:37.771911,-289.25
3171948530096903,2024-07-12T18:48:32.771911,-803.95
4726556059561949,2024-07-09T06:24:17.771911,9.14
3171948530096903,2024-11-14T18:45:10.771911,-795.49
5091360375658474,2024-05-10T00:44:06.771911,-732.75
6472592460352496,2024-10-13T16:15:59.771911,-348.62
5092446914149764,2024-06-18T04:34:11.771911,-716.72
6288853716425504,2024-06-27T21:03:55.771911,-357.86
3589249568754350,2025-02-28T19:33:12.771911,208.82
3219459079118226,2025-01-14T20:11:39.771911,351.43
6734576552114648,2024-06-22T12:44:39.771911,-765.88
4932629994846233,2025-02-18T08:36:10.771911,-493.25
5816050191711854,2025-03-02T06:26:43.771911,-562.72
6706534013288847,2025-03-22T04:14:29.771911,230.51
4235973154283559,2025-03-11T00:35:18.771911,-226.21
6564109388484184,2024-11-14T19:18:36.771911,342.05
6706534013288847,2025-02-16T23:07:29.771911,463.44
4234709814496996,2024-09-06T16:35:34.771911,-273.49
3369832681865051,2024-05-24T22:05:54.771911,85.23
6361000177795595,2025-02-11T08:37:28.771911,491.13
3089689896090797,2024-07-05T14:48:20.771911,-568.31
3369832681865051,2024-12-07T22:52:05.771911,497.3
3589249568754350,2025-02-23T18:40:26.771911,98.85
6657327299602346,2025-01-20T14:21:01.771911,946.49
5705851002586967,2024-11-08T01:42:57.771911,-746.6
3219459079118226,2024-09-30T02:59:59.771911,-608.22
4726556059561949,2024-04-24T08:12:22.771911,-447.74
5705851002586967,2025-01-07T21:31:42.771911,-37.57
4210013133081688,2024-12-27T01:12:40.771911,-156.33
5618401722389028,2024-07-22T21:34:55.771911,607.28
3404349486560448,2024-10-29T11:03:10.771911,406.11
6564109388484184,2025-04-17T20:43:20.771911,612.15
3618845513520900,2025-02-10T05:16:18.771911,230.5
3404349486560448,2024-11-03T23:31:37.771911,735.28
3663297678172224,2024-09-24T12:30:57.771911,-172.49
6734576552114648,2024-11-15T19:22:38.771911,-568.58
6006325963724299,2025-01-04T05:41:06.771911,220.83
5092446914149764,2024-10-08T01:31:19.771911,-82.59
3339801217806434,2024-08-15T15:31:50.771911,65.85
6472592460352496,2024-05-17T13:18:01.771911,964.22
4210013133081688,2024-10-23T08:24:03.771911,45.59
4234709814496996,2025-01-08T16:45:51.771911,790.3
6018480886031697,2025-03-01T06:23:00.771911,992.88
6564109388484184,2025-02-03T18:26:13.771911,-581.64
3339801217806434,2024-06-08T16:50:52.771911,178.3
6218748060041639,2024-10-10T12:47:32.771911,818.44
3537349596978716,2024-12-01T08:29:52.771911,-184.56
3369832681865051,2024-04-28T16:40:15.771911,-673.15
4210013133081688,2024-11-11T22:23:33.771911,167.79
3037393026661280,2025-03-04T02:53:39.771911,-51.64
3589249568754350,2025-02-25T15:10:20.771911,-329.99
4234709814496996,2024-09-04T20:18:57.771911,-550.72
4210013133081688,2024-08-20T11:24:11.771911,-754.83
4932629994846233,2025-03-28T18:11:05.771911,895.13
3404349486560448,2024-05-02T20:46:09.771911,925.85
3171948530096903,2024-10-05T10:54:11.771911,-178.15
3369832681865051,2024-10-17T16:47:42.771911,-402.44
6006325963724299,2025-03-08T14:59:50.771911,734.0
5926759033070471,2024-10-16T23:23:25.771911,-979.66
6018480886031697,2024-09-04T20:49:37.771911,-91.42
3589249568754350,2025-01-16T03:47:41.771911,-218.22
6437219155436606,2024-10-28T15:25:29.771911,-774.3
4024012623842318,2024-12-30T12:18:51.771911,-364.45
6361000177795595,2024-08-31T12:36:53.771911,149.41
3171948530096903,2024-10-24T10:04:05.771911,922.22
6419514998974763,2025-03-17T18:49:25.771911,-381.81
3578813208959317,2025-03-10T20:29:09.771911,-721.7
6018480886031697,2025-03-01T14:59:30.771911,-754.74
3537349596978716,2024-12-05T14:07:40.771911,391.65
6706534013288847,2025-01-10T06:51:50.771911,-822.09
6575315976430295,2024-05-19T23:07:30.771911,406.38
5816050191711854,2024-08-11T03:41:05.771911,-950.39
5997179980717501,2024-08-21T16:43:46.771911,233.98
3219459079118226,2025-02-24T03:33:00.771911,-54.55
3369832681865051,2024-04-24T10:35:37.771911,654.22
3537349596978716,2024-09-14T05:53:10.771911,-384.85
3037393026661280,2025-01-10T20:57:28.771911,-380.78
5995696966070264,2024-11-04T18:22:10.771911,390.98
3328090600295181,2024-07-03T16:14:55.771911,871.52
3219459079118226,2024-07-08T00:40:49.771911,779.2
6564109388484184,2024-11-14T11:00:33.771911,195.73
6472592460352496,2025-04-15T15:25:07.771911,509.1
4210013133081688,2025-04-13T15:53:19.771911,-990.77
4234709814496996,2024-10-25T01:56:44.771911,-105.73
3089689896090797,2024-08-25T08:16:34.771911,-201.38
6419514998974763,2024-10-30T12:56:57.771911,931.94
5926759033070471,2024-10-09T04:07:25.771911,-298.15
4024012623842318,2024-05-07T23:58:15.771911,239.77
4024012623842318,2024-04-26T16:26:34.771911,308.4
3404349486560448,2024-12-31T02:30:25.771911,-620.28
4235973154283559,2025-04-17T21:56:28.771911,61.79
4024012623842318,2024-05-04T09:37:53.771911,-205.63
3369832681865051,2024-11-13T21:34:36.771911,837.61
6706534013288847,2024-06-08T17:18:22.771911,-375.37
3537349596978716,2024-12-06T19:30:27.771911,-442.54
4210013133081688,2025-04-12T14:51:35.771911,-216.05
3589249568754350,2024-12-21T02:18:41.771911,-798.14
3663297678172224,2025-04-03T20:55:55.771911,666.77
3745155717279673,2024-10-16T19:18:14.771911,501.21
3328090600295181,2024-09-21T19:42:48.771911,789.06
6018480886031697,2024-12-07T18:20:14.771911,-902.29
5816050191711854,2025-04-09T17:26:59.771911,261.11
3171948530096903,2024-09-17T12:53:20.771911,-345.3
3745155717279673,2024-10-15T06:12:40.771911,687.24
5216484446506263,2024-08-16T00:15:22.771911,320.46
6472592460352496,2024-08-13T22:47:56.771911,-297.87
5816050191711854,2024-05-19T10:53:29.771911,-137.63
6018480886031697,2024-09-13T19:44:32.771911,155.58
4235973154283559,2025-03-23T09:06:48.771911,261.21
5092446914149764,2025-04-13T08:20:28.771911,-55.42
3328090600295181,2024-11-20T02:42:13.771911,-240.29
6006325963724299,2024-09-17T16:42:13.771911,146.26
4210013133081688,2025-01-10T06:26:32.771911,700.71
3537349596978716,2024-06-15T15:58:15.771911,-201.62
4378233413863490,2024-06-14T13:12:36.771911,-452.23
6437219155436606,2024-09-27T06:07:26.771911,-836.47
4726556059561949,2024-10-27T06:58:22.771911,11.5
5092446914149764,2024-11-24T01:36:32.771911,-3.1
3742992852195954,2024-11-19T12:11:37.771911,-599.32
5997179980717501,2025-03-02T12:23:37.771911,-485.64
6575315976430295,2024-04-29T05:56:34.771911,-474.6
6575315976430295,2024-09-23T05:59:14.771911,-50.82
5581253985313232,2024-06-05T12:17:57.771911,715.46
3589249568754350,2024-07-04T04:41:00.771911,-695.05
3219459079118226,2024-05-05T04:09:54.771911,-565.21
4726556059561949,2025-03-05T07:12:47.771911,-120.17
6575315976430295,2024-11-22T18:26:28.771911,574.45
5995696966070264,2025-04-09T13:48:49.771911,485.3
3037393026661280,2024-07-09T21:17:13.771911,446.55
6437219155436606,2024-07-01T05:07:27.771911,619.49
6218748060041639,2025-04-10T02:17:20.771911,-258.16
3171948530096903,2024-05-27T06:05:29.771911,483.2
6575315976430295,2024-06-29T23:15:20.771911,-468.94
4024012623842318,2025-01-06T01:00:03.771911,559.58
6018480886031697,2024-12-01T19:33:48.771911,894.34
3328090600295181,2024-08-30T02:53:09.771911,-239.47
6706534013288847,2025-01-31T21:47:08.771911,295.28
4378233413863490,2025-01-25T19:56:43.771911,-343.9
6575315976430295,2025-03-31T00:06:02.771911,104.55
3219459079118226,2024-05-12T19:21:02.771911,-982.16
3328090600295181,2024-08-02T14:14:08.771911,480.96
5092446914149764,2025-02-26T23:22:36.771911,368.1
5997179980717501,2024-05-31T22:35:18.771911,-829.76
4210013133081688,2024-07-15T06:46:41.771911,352.76
5618401722389028,2024-07-14T19:28:11.771911,645.04
3328090600295181,2024-10-20T13:22:06.771911,-733.66
5997179980717501,2025-01-25T02:11:20.771911,-677.44
5091360375658474,2025-01-01T20:30:51.771911,-304.32
6564109388484184,2024-10-08T22:51:25.771911,901.79
5092446914149764,2024-05-20T09:06:12.771911,-450.97
5995696966070264,2024-06-16T18:41:07.771911,847.95
5618401722389028,2024-07-21T01:50:57.771911,-506.34
6329931100465627,2024-09-04T15:53:09.771911,736.42
5581253985313232,2025-03-29T19:24:57.771911,-773.45
4024012623842318,2024-07-07T07:37:13.771911,-827.54
5816050191711854,2024-10-04T20:29:14.771911,-918.11
6329931100465627,2024-04-28T03:01:12.771911,685.75
6329931100465627,2024-06-25T01:41:27.771911,366.12
6437219155436606,2025-01-25T04:48:47.771911,217.6
6018480886031697,2024-04-27T01:18:44.771911,-200.8
6329931100465627,2025-03-04T21:44:35.771911,-754.8
3171948530096903,2024-08-19T06:02:56.771911,80.71
3404349486560448,2024-10-17T03:16:44.771911,-492.78
3745155717279673,2025-03-17T06:29:17.771911,762.22
4726556059561949,2024-05-29T10:07:21.771911,633.57
6472592460352496,2024-04-28T07:12:14.771911,239.53
5091360375658474,2024-06-29T07:30:38.771911,64.53
3589249568754350,2024-12-23T21:14:38.771911,443.06
3037393026661280,2024-07-28T00:37:30.771911,-328.1
3369832681865051,2025-02-24T13:25:36.771911,56.39
6218748060041639,2024-07-06T10:57:02.771911,262.47
6706534013288847,2025-01-10T20:17:05.771911,-932.22
6329931100465627,2024-12-21T00:46:46.771911,630.01
3037393026661280,2024-09-22T12:00:06.771911,293.68
6018480886031697,2024-07-10T01:35:19.771911,120.22
5995696966070264,2024-11-22T23:58:53.771911,787.15
6288853716425504,2024-08-17T00:49:31.771911,-512.31
6437219155436606,2024-11-19T04:55:55.771911,-947.07
5705851002586967,2025-02-11T15:30:32.771911,-18.59
3339801217806434,2025-04-01T03:41:31.771911,-819.06
3537349596978716,2025-02-09T21:07:51.771911,-123.59
6419514998974763,2024-09-30T14:39:03.771911,656.15
6361000177795595,2025-01-08T23:20:04.771911,-344.49
3089689896090797,2025-01-09T00:22:32.771911,371.37
5995696966070264,2025-03-17T12:49:47.771911,-705.29
4024012623842318,2025-02-01T22:46:33.771911,831.29
5995696966070264,2024-06-09T10:54:51.771911,708.92
3537349596978716,2024-06-03T17:03:43.771911,192.05
3339801217806434,2024-11-22T04:40:23.771911,-681.88
3328090600295181,2024-08-05T21:41:38.771911,266.97
6437219155436606,2024-07-02T21:02:50.771911,644.54
6437219155436606,2025-01-31T05:29:45.771911,880.84
3742992852195954,2025-02-21T14:58:00.771911,664.99
